screen_name,text,date,favorite_count,retweet_count,location
amazingvids3,RT @WhatDaMath: There are years of entertainment that @DaichiBeatboxer created and you need to watch him or you'll never be Daichi cool htt…,2019-11-22 18:45:39,0,1,Worldwide
ChaySorkin,The most surprising thing about #TerminatorResistance is that it takes its design philosophy from the Metro series… https://t.co/lleehJEg91,2019-11-22 18:42:00,0,0,"London, England"
ChaySorkin,Just completed and platinumed #TerminatorResistance and it was fantastic! @TeyonGames did an excellent job recreati… https://t.co/4tEqSqKtXf,2019-11-22 18:39:52,4,0,"London, England"
WhatDaMath,There are years of entertainment that @DaichiBeatboxer created and you need to watch him or you'll never be Daichi… https://t.co/wJd0GC6I2g,2019-11-22 18:32:47,1,1,Digital Nomad
AqueleJake,"A little more... 👀🙂
#Terminator  #TerminatorResistance #VirtualPhotography #TheCapturedCollective
📸 https://t.co/4wTaQNcr1G",2019-11-22 18:04:15,6,1,Brasil
ismael4790,"Loved @Reef_Games reference to #RamboVideogame here in #TerminatorResistance @TeyonGames ""HE'S A MAN, NOT A GOD!"" https://t.co/aQIr9QWXRL",2019-11-22 17:51:29,2,0,Valencia ↔ Ahch-To island
amazingvids3,"RT @GermanTwitchRT: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/9ciYgPrhjh

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - - - -…",2019-11-22 17:45:43,0,2,Worldwide
gramerschan,"Σήμερα στις 21:00 στο #YouTube #Live παίζουμε #TerminatorResistance 
Η μάχη εναντίων των μηχανών ξεκινάει! Και μπορ… https://t.co/6hHRVWnwRu",2019-11-22 17:32:40,9,0,Thessaloniki
GermanTwitchRT,"RT @GermanTwitchRT: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/9ciYgPrhjh

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - - - -…",2019-11-22 17:32:26,0,2,
GermanTwitchRT,"🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/9ciYgPrhjh

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - -… https://t.co/x3FlITN3D1",2019-11-22 17:30:06,0,2,
GraalFr,"Terminator: Resistance #shooter #FPS #Terminator #TerminatorResistance - #Steam
@TeyonGames @Reef_Games
🇫🇷:… https://t.co/aXkzDh1nS3",2019-11-22 17:09:43,0,0,France
TwitchTVGaming,RT @BeanDangerous: After a few days away i am back tonight with some  #terminatorresistance  come  have a look with me kinda looking forwar…,2019-11-22 16:58:38,0,2,Twitch - Retweets
ShoutGamers,RT @BeanDangerous: After a few days away i am back tonight with some  #terminatorresistance  come  have a look with me kinda looking forwar…,2019-11-22 16:48:45,0,2,
BeanDangerous,After a few days away i am back tonight with some  #terminatorresistance  come  have a look with me kinda looking f… https://t.co/fs5xSrRQW0,2019-11-22 16:48:39,6,2,United Kingdom
TheF1Bob,RT @michal13579: So I’ve completed Terminator Resistance and wow what an amazing game! Critics have no idea what they are talking about! #T…,2019-11-22 16:39:02,0,8,
qioneTV,"😮😮😮...the final battle, epic! @teyonGames #TERMINATORRESISTANCE #XboxShare https://t.co/aaKD6A6hOy",2019-11-22 16:37:51,1,0,Buxdehude
TheF1Bob,"RT @DumeeGamer: I can only applaud the awesome people at Teyon for developing such an excellent game! ~ Diana / Dumeegamer

@TeyonGames #Te…",2019-11-22 16:35:04,0,4,
SimonB79,😎 #TERMINATORRESISTANCE #XboxShare https://t.co/xo67kkGel4,2019-11-22 16:13:09,0,0,
amazingvids3,"RT @VideothequeC: Sortie jeu vidéo de la semaine #TERMINATORRESISTANCE #STARWARSJEDIFALLENORDER
disponibles en #PS4 #XB1 en magasin et sur…",2019-11-22 15:45:27,0,1,Worldwide
typer_58,Terminator Resistance | Parte 3 | en Español | Distrito Médico https://t.co/XUyoR1oqkK vía @YouTube #terminatorresistance,2019-11-22 15:36:40,1,1,Murcia
VideothequeC,"Sortie jeu vidéo de la semaine #TERMINATORRESISTANCE #STARWARSJEDIFALLENORDER
disponibles en #PS4 #XB1 en magasin e… https://t.co/57xBYHCsvY",2019-11-22 15:11:46,0,1,"Châtelet, Belgique"
amazingvids3,"RT @TheGamesMachine: Teyon sforna il suo miglior titolo, e anche il più riuscito videogioco di Terminator. Peccato che in entrambi i casi c…",2019-11-22 14:45:35,0,1,Worldwide
WLizambart,@CinemaDurendal @ArcadyPicardi Aller Dudu un petit #terminatorresistance et on en parle plus 😝😝,2019-11-22 14:34:58,0,0,
TheGamesMachine,"Teyon sforna il suo miglior titolo, e anche il più riuscito videogioco di Terminator. Peccato che in entrambi i cas… https://t.co/0JqbhxSDPI",2019-11-22 14:26:04,0,1,Nell'edicola sotto casa tua.
antmaurizio,"RT @PSUdotcom: ""Though faint praise, Terminator: Resistance is the best Terminator game in an age and one of the most enjoyable guilty plea…",2019-11-22 14:03:33,0,3,Dallas/Long Island/CT
Detective_Cine,"RT @theshingo: Hace mucho una empresa hizo un juego horrible de Rambo, ahora la misma hizo uno de Terminator... y parece que safa! Hoy 22.3…",2019-11-22 13:38:17,0,3,Arda
GermanTwitchRT,"🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/9ciYgPrhjh

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - -… https://t.co/a3XzIKWkQ2",2019-11-22 13:30:10,4,2,
KiDevilhaha,RT @TeyonGames: The day has come! #TerminatorResistance is OUT NOW in Europe and you can already download it on #Steam #PS4 &amp; #XboxOne! Loo…,2019-11-22 13:19:18,0,18,Hell
DirkSokolowski,"RT @domikronos: Über das Spiel lässt sich streiten, aber ich fand den Einstieg von #TerminatorResistance besser als Dark Fate! :D https://t…",2019-11-22 12:20:16,0,1,"Celle, Deutschland"
qioneTV,❤ #TERMINATORRESISTANCE #XboxShare https://t.co/kMKVSq9yzW,2019-11-22 11:52:04,0,0,Buxdehude
M_Slizewski,"RT @TomaszDziobek: Oh wait... Cubers: Arena in terminator :D? Hihi
#terminatorresistance #CUBERS https://t.co/Bi65bRf5MA",2019-11-22 11:25:25,0,1,"Słubice, Polska"
TomaszDziobek,"Oh wait... Cubers: Arena in terminator :D? Hihi
#terminatorresistance #CUBERS https://t.co/Bi65bRf5MA",2019-11-22 11:21:17,6,1,"Krakow, Poland"
havefunx66,"RT @GermanTwitchRT: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/sHgOXY44w4

#LETSPLAY #TerminatorResistance… https://t.co/soR6MU6YPM",2019-11-22 10:54:18,1,0,
LOSTHeroes13,"RT @PSUdotcom: Terminator: Resistance lands in Australia today, so ICYMI - here's our review! https://t.co/jUbguFMSNh #terminatorresistance…",2019-11-22 10:25:05,0,1,"Pittsburgh, PA"
PSUdotcom,"Terminator: Resistance lands in Australia today, so ICYMI - here's our review! https://t.co/jUbguFMSNh #terminatorresistance #PS4 #Review",2019-11-22 10:15:00,0,1,Worldwide 
amazingvids3,"RT @LeondaGarbo: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/ykgP2ICcF3

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - - - - -…",2019-11-22 09:45:27,0,3,Worldwide
GermanTwitchRT,"🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/9ciYgPrhjh

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - -… https://t.co/fJbMbhC9pE",2019-11-22 09:30:04,2,2,
Anna29th,"RT @LeondaGarbo: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/pTuJNeRYN0

#LETSPLAY #TerminatorResistance… https://t.co/heXgs0pGOM",2019-11-22 09:29:59,0,0,
opensix6,"RT @LeondaGarbo: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/NqWG4mkUEJ

#LETSPLAY #TerminatorResistance… https://t.co/fyNwXrbIvP",2019-11-22 09:27:46,1,0,
GermanTwitchRT,"RT @LeondaGarbo: 🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/ykgP2ICcF3

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - - - - -…",2019-11-22 09:02:34,0,3,
LeondaGarbo,"🚀 PLASMAGEWEHRE SIND DAS BESTE ❗

✅ https://t.co/ykgP2ICcF3

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- - - -… https://t.co/iDxJe0fzwH",2019-11-22 09:00:04,6,3,"Berlin, Deutschland"
blast4620,Final push with my comrades  #terminatorresistance #PS4share https://t.co/3uI3OxGf9E,2019-11-22 08:41:37,1,0,"London, England"
exitX76,Das Finale. Ging dann doch leider sehr schnell zu Ende😢. Aber mega Spiel. Mein kleines Fazit folgt am Wochenende.… https://t.co/KM3sIsjs7N,2019-11-22 08:34:00,0,0,
GamingLounge19,"What Games, Shall I Do Next?.
https://t.co/CaPTG5Kx8z
#FullGame #NoCommentary #NoDamage 
#DaysGone… https://t.co/xuTsH5QNQn",2019-11-22 08:27:28,1,0,
TechFears,RT @DorieJH: @RexChapman This isn’t exciting to me. This is straight up #terminatorresistance scary. Shit’s getting real and we’re all gonn…,2019-11-22 06:42:17,0,1,
R_Lewis_88,"Had an interesting sea crossing to make in #DeathStranding , just unlocked Episode 9, so stopping there for tonight… https://t.co/rPHe8pAx0w",2019-11-22 06:40:37,0,0,CyberLife Tower
PtitPoneyMalade,RT @XboxOrNot: #TerminatorResistance est la bonne surprise du moment. Un jeu très sympa à jouer. https://t.co/jdSUtIK4O9,2019-11-22 06:12:41,0,1,France
DorieJH,@RexChapman This isn’t exciting to me. This is straight up #terminatorresistance scary. Shit’s getting real and we’… https://t.co/W7C2DeIRrc,2019-11-22 05:56:45,1,1,Planet Earth
KueiNoob,So before I can upload more #terminatorresistance I need to stop feeling like fried shit. I will say that I will st… https://t.co/nMIBNkqCMD,2019-11-22 05:20:10,3,0,The Cryo Realm
Amante_Dulce6,RT @PlayStationAU: The official #TerminatorResistance launch trailer has arrived... https://t.co/nCbYu2mWfB,2019-11-22 05:02:45,0,1,"Automata, 11945 AD"
zedgehog,"The day we've been waiting for is here, so let's not waste any time, my review of #TerminatorResistance begins, now… https://t.co/SBLpQinrR7",2019-11-22 04:52:41,0,0,"Brisbane, Australia"
Marinereyes96,I just found out they made a new terminator game and its actually pretty good looking🤩🤩🤩 #terminatorresistance,2019-11-22 04:48:29,1,0,"Swanton, OH"
TheSoloNug,Just found out #terminatorresistance has romance scenes. I'll be buying that shiz soon as I can. I'll buy any game… https://t.co/r9HukNnJjY,2019-11-22 02:23:51,0,0,"Colorado Springs, CO"
PlayStationAU,The official #TerminatorResistance launch trailer has arrived... https://t.co/nCbYu2mWfB,2019-11-22 01:07:33,8,1,Australia
minyaksayur1,Terminator Resistance - First 14 minutes https://t.co/m3uqyFC7S2 via @YouTube #TerminatorResistance #FPS #Gameplay,2019-11-22 00:49:58,0,0,
John_Quinn_25,"So far loving it #TerminatorResistance
@Reef_Games @TeyonGames https://t.co/X9QIHf2qy1",2019-11-22 00:05:34,3,0,"Melbourne, Victoria"
gameplay_tips,#TerminatorResistance - How to Improve Visuals and Tweak Settings https://t.co/i3GVgz4ktq,2019-11-21 23:38:50,0,0,
domikronos,"Über das Spiel lässt sich streiten, aber ich fand den Einstieg von #TerminatorResistance besser als Dark Fate! :D https://t.co/Rcxly4V4Zm",2019-11-21 22:46:43,11,1,Winterfell
IsaiasLafon,"RT @theshingo: Hace mucho una empresa hizo un juego horrible de Rambo, ahora la misma hizo uno de Terminator... y parece que safa! Hoy 22.3…",2019-11-21 22:13:44,0,3,
TakTakDUKEN,"RT @theshingo: Hace mucho una empresa hizo un juego horrible de Rambo, ahora la misma hizo uno de Terminator... y parece que safa! Hoy 22.3…",2019-11-21 22:00:11,0,3,Argentina
theshingo,"Hace mucho una empresa hizo un juego horrible de Rambo, ahora la misma hizo uno de Terminator... y parece que safa!… https://t.co/dOrUr1ZXu6",2019-11-21 21:59:59,3,3,"Neuquén, Argentina"
Mr_Fruter,"RT @typer_58: Pues otro ratejo echado en Terminator Resistance, con nuevas armas de plasma to molonas, y con la eliminación del primer Infi…",2019-11-21 21:54:24,0,1,
typer_58,"Pues otro ratejo echado en Terminator Resistance, con nuevas armas de plasma to molonas, y con la eliminación del p… https://t.co/l0WX5OE5Q1",2019-11-21 21:43:34,1,1,Murcia
VGOPodcast,"RT @VGOPodcast: #636 ""Stadia Wars: Fallen Orders"" is up on our free VGO mobile app, @RiotCast, anywhere podcasts are @CoastalMichelle @blkd…",2019-11-21 21:41:01,0,13,Get our free Video Game Outsiders mobile app on iOS/Android
ChandlerBarbee,RT @EarlSkakel: A new ep of The Inappropriate Earl Podcast on Apple Podcasts and Soundcloud with @ChandlerBarbee where we talk about the ne…,2019-11-21 21:35:55,0,2,"Los Angeles, CA"
TheF1Bob,"RT @xKevMasterx: To the people who say Terminator Resistance has PS3 graphics, you guys seriously need your eyes tested... maybe its not th…",2019-11-21 21:32:48,0,4,
ccamargo923,"RT @Zhakey: Empezamos con Terminator: Resistance.

Terminator Resistance: Guía de Notas del Logro / Trofeo Historiador (Historian). #termin…",2019-11-21 21:09:01,0,2,
QuasarWaerter,#TERMINATORRESISTANCE #XboxShare https://t.co/p4UE60AArq,2019-11-21 20:39:48,0,0,Terra
QuasarWaerter,#TERMINATORRESISTANCE #XboxShare https://t.co/nLXV4HCskr,2019-11-21 20:39:20,0,0,Terra
Ysr_DulceLimon,"RT @DGG_sergiosc: 🔴HOY jueves DOBLE DIRECTO de FINALES🔴
🤖16:00 AHORA tarde #terminatorresistance FINAL
https://t.co/rmvLAumYki
🪐23:59 Madru…",2019-11-21 20:17:36,0,2,Vigo
QuasarWaerter,#TERMINATORRESISTANCE #XboxShare https://t.co/hYtoZBh77L,2019-11-21 20:08:17,0,0,Terra
estivill,"RT @Zhakey: Empezamos con Terminator: Resistance.

Terminator Resistance: Guía de Notas del Logro / Trofeo Historiador (Historian). #termin…",2019-11-21 19:53:44,0,2,
kvg1988,"RT @Reef_Games: Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for that plasma…",2019-11-21 19:44:18,0,7,Hell
themirworth,Señoras y señores!! En breve disfrutaremos de este #TerminatorResistance en el canal!! Atentos!! #Gamer #Gaming… https://t.co/CBk4BN1HLl,2019-11-21 19:20:46,4,0,Madrid
_JavierParrado_,#Guía de #logros / #trofeos y coleccionables de Terminator: Resistance. Incluye todo lo necesario para conseguir el… https://t.co/fSZ8MF1CDs,2019-11-21 18:49:16,0,0,"Madrid, Comunidad de Madrid"
WayneNevitt,"RT @Reef_Games: Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for that plasma…",2019-11-21 18:31:41,0,7,"Bournemouth, England"
jokerdaddy23,"RT @xKevMasterx: Terminator Resistance Review!

i have only played the game for about 8hrs or so but my god this game is beautiful, the gra…",2019-11-21 18:27:06,0,11,Wales
lp_retweets,"RT @games_these: Ooohhhhhh mein Gott .... ihr glaubt nicht wen ich gefunden habe !?

TERMINATOR – RESISTANCE

https://t.co/Zyc8Af4O6v

Viel…",2019-11-21 18:02:05,0,3,
davidoff110785,"RT @xKevMasterx: Terminator Resistance Review!

i have only played the game for about 8hrs or so but my god this game is beautiful, the gra…",2019-11-21 17:55:54,0,11,Deutschland
davidoff110785,RT @MaXennialFalcon: @GeekyCandi Had way more fun playing the new #Terminatorresistance game. its a small AA game made by @TeyonGames  that…,2019-11-21 17:52:47,0,2,Deutschland
davidoff110785,"RT @Reef_Games: Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for that plasma…",2019-11-21 17:49:30,0,7,Deutschland
amazingvids3,"RT @GermanTwitchRT: 🚀 SIE SCHENKT UNS EINE BESONDERE WAFFE ❗

✅ https://t.co/crCqE5yaAc

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- -…",2019-11-21 17:45:56,0,2,Worldwide
KittenEmpress,RT @NickMal11: #Gameplay #letsplay #walkthrough #Youtuber #Action #RPG #FPS #sciencefiction #TerminatorResistance #gaming https://t.co/V72k…,2019-11-21 17:42:46,0,1,
nujaow,📢 Je passe sur #TerminatorResistance ! https://t.co/amtBibxoxJ #wizebot #twitch,2019-11-21 17:41:43,1,0,France
JoeBerdecia,@Reef_Games @KoshaEngler @TeyonGames 👍🏻 #Terminator #TerminatorResistance https://t.co/4g9wqMtXbt,2019-11-21 17:39:37,1,0,United States
JoeBerdecia,@KoshaEngler @TeyonGames Amazing performance. Another bad(***) woman of #Terminator universe 👏🏻❤ #terminatorresistance,2019-11-21 17:37:30,4,0,United States
GermanTwitchRT,"RT @GermanTwitchRT: 🚀 SIE SCHENKT UNS EINE BESONDERE WAFFE ❗

✅ https://t.co/crCqE5yaAc

#LETSPLAY #TerminatorResistance  @LeondaGarbo

- -…",2019-11-21 17:32:34,0,2,
GermanTwitchRT,"🚀 SIE SCHENKT UNS EINE BESONDERE WAFFE ❗

✅ https://t.co/crCqE5yaAc

#LETSPLAY #TerminatorResistance  @LeondaGarbo… https://t.co/xmQWQryORc",2019-11-21 17:30:06,3,2,
filipo4gb,"RT @DGG_sergiosc: 🔴HOY jueves DOBLE DIRECTO de FINALES🔴
🤖16:00 AHORA tarde #terminatorresistance FINAL
https://t.co/rmvLAumYki
🪐23:59 Madru…",2019-11-21 17:24:57,0,2,
M_Slizewski,"RT @Reef_Games: Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for that plasma…",2019-11-21 17:19:57,0,7,"Słubice, Polska"
ADVERTARCADE,#TerminatorResistance detection meter details @ https://t.co/0YMxCDa5EW,2019-11-21 17:19:54,0,0,
dominic91002523,"RT @Reef_Games: Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for that plasma…",2019-11-21 17:14:12,0,7,
B_RADS150,"RT @Reef_Games: Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for that plasma…",2019-11-21 17:13:40,0,7,Aberdeen
Reef_Games,"Speaking of Commander Baron, thanks to @KoshaEngler for bringing her to life in Terminator: Resistance (and for tha… https://t.co/Q8EwbUGU0D",2019-11-21 17:12:20,17,7,United Kingdom
Just_LuckyMerc,"Here's Part 5 of my Terminator Resistance gameplay. Boss fight? Well diggidy darn it..
https://t.co/seaYyWfyIB… https://t.co/U9cMViSi46",2019-11-21 17:09:23,0,0,Earth
sme_rt,"RT @GameSpine: We made it to the Warehouse District. Time to destroy the Terminator plasma depot.
https://t.co/y6WkzYzvB5

#TerminatorResis…",2019-11-21 16:58:27,0,2,"Manchester, UK"
SGH_RTs,"RT @GameSpine: We made it to the Warehouse District. Time to destroy the Terminator plasma depot.
https://t.co/y6WkzYzvB5

#TerminatorResis…",2019-11-21 16:58:07,0,2,Worldwide
GameSpine,"We made it to the Warehouse District. Time to destroy the Terminator plasma depot.
https://t.co/y6WkzYzvB5… https://t.co/FiKdOPBAel",2019-11-21 16:57:06,1,2,
B_RADS150,"RT @Reef_Games: ""It’s carrying a second generation plasma rifle, I want it!"" 

Commander Baron wasn’t the only one that wanted Purple Laser…",2019-11-21 16:50:42,0,11,Aberdeen
LetsPlays_DEU,"RT @games_these: Ooohhhhhh mein Gott .... ihr glaubt nicht wen ich gefunden habe !?

TERMINATOR – RESISTANCE… https://t.co/mdsSSNXM5r",2019-11-21 16:33:10,0,0,
ArcaneRaise,"#TerminatorResistance (@Reef_Games) #Steam #review. RATING: ★★★★☆ | This game offers, without a doubt, the best Ter… https://t.co/ameFsNx5Jd",2019-11-21 16:30:25,5,0,
NickMal11,#Gameplay #letsplay #walkthrough #Youtuber #Action #RPG #FPS #sciencefiction #TerminatorResistance #gaming… https://t.co/AXxwrWgxvk,2019-11-21 16:27:36,3,1,
theloladass,"The review of Terminator: Resistance is up. @Reef_Games @TeyonGames #TerminatorResistance 

https://t.co/zM6ldSOLhk",2019-11-21 16:27:05,0,0,Portugal
MertonicB,"RT @StyrianH: Der Killerigel hat wieder zugeschlagen in #terminatorresistance .

https://t.co/ezVuuBTCoo

@TeyonGames

#GermanMediaRT #smal…",2019-11-21 16:22:46,0,3,
GermanTwitchRT,"RT @StyrianH: Der Killerigel hat wieder zugeschlagen in #terminatorresistance .

https://t.co/ezVuuBTCoo

@TeyonGames

#GermanMediaRT #smal…",2019-11-21 16:18:18,0,3,
LionUpNetwork1,"RT @StyrianH: Der Killerigel hat wieder zugeschlagen in #terminatorresistance .

https://t.co/ezVuuBTCoo

@TeyonGames

#GermanMediaRT #smal…",2019-11-21 16:12:41,0,3,"Berlin, Deutschland"
StyrianH,"Der Killerigel hat wieder zugeschlagen in #terminatorresistance .

https://t.co/ezVuuBTCoo

@TeyonGames… https://t.co/TdBdfZe5IH",2019-11-21 16:09:21,3,3,"Steiermark, Österreich"
Zhakey,"Empezamos con Terminator: Resistance.

Terminator Resistance: Guía de Notas del Logro / Trofeo Historiador (Histori… https://t.co/64in7K0tAH",2019-11-21 16:07:32,2,2,Contacto:zhakeygames@gmail.com
Just_LuckyMerc,"And here is Part 4! Enjoy! https://t.co/CmY7r2Kwjq

#Terminator #terminatorresistance #skynet #twitch #twitchaffiliate",2019-11-21 16:06:31,0,0,Earth
SlamShotSam,"RT @pass_controller: Is #TerminatorResistance a rare tie-in triumph? Or should it be marked for termination?

Review - https://t.co/hcMp3Sh…",2019-11-21 15:52:01,0,1,"Warrington, England"
