smantic86,"RT @TechMate01: LG tries something Innovative and has some good ideas but not executing in proper manner
Here is new expandable display tec…",2019-11-17 19:18:42,0,6,"Sabah, Malaysia"
Just4GamingRo,"https://t.co/0jMXD9f8Ct
#Huawei #HuaweiMateX #beautiful #phone #technology #Twitterers #Amazing #bestoftheday #hot… https://t.co/JuPQP50GN6",2019-11-17 18:38:15,0,0,Romania
techcentrik,Huawei Could Be Preparing A Vertical Foldable Smartphone Like The Motorola Razr #HuaweiMateX https://t.co/yk0jyM9Ipc,2019-11-17 17:15:47,0,0,"New York, USA"
shaista_akram,"RT @Dawn_News: آئی فون اور سام سنگ کو شرمندہ کردینے والے اس فون کے فیچرز اور قیمت جانیں جو طویل انتظار کے بعد اب فروخت کے لیے پیش
https://t…",2019-11-17 16:44:15,0,5,
Shaheenabbasone,"RT @TechMate01: LG tries something Innovative and has some good ideas but not executing in proper manner
Here is new expandable display tec…",2019-11-17 16:42:19,0,6,
EdixonTech,"RT @TechMate01: LG tries something Innovative and has some good ideas but not executing in proper manner
Here is new expandable display tec…",2019-11-17 16:36:21,0,6,"ÜT: 41.4120254,2.0343746"
umerbilalch,"RT @Dawn_News: آئی فون اور سام سنگ کو شرمندہ کردینے والے اس فون کے فیچرز اور قیمت جانیں جو طویل انتظار کے بعد اب فروخت کے لیے پیش
https://t…",2019-11-17 16:35:53,0,5,"Lahore, Pakistan"
PrinceB70265711,"RT @Dawn_News: آئی فون اور سام سنگ کو شرمندہ کردینے والے اس فون کے فیچرز اور قیمت جانیں جو طویل انتظار کے بعد اب فروخت کے لیے پیش
https://t…",2019-11-17 16:30:48,0,5,
Dawn_News,آئی فون اور سام سنگ کو شرمندہ کردینے والے اس فون کے فیچرز اور قیمت جانیں جو طویل انتظار کے بعد اب فروخت کے لیے پیش… https://t.co/08PzOzqB5o,2019-11-17 16:28:56,15,5,Pakistan
TechMate01,"LG tries something Innovative and has some good ideas but not executing in proper manner
Here is new expandable dis… https://t.co/jqBXXH34Qm",2019-11-17 15:43:09,31,6,
saketsarkate,"Wondering which one is your fav. in this battle of phones. Vote your choice.If choice not listed..,comment it and l… https://t.co/A1GYr0N9UN",2019-11-17 15:20:23,0,0,ROURKELA
DavidsonTorres,"A gigante chinesa começou a vender, nesta sexta-feira, seu primeiro smartphone dobrável sem aplicativos da Google o… https://t.co/AGJxeeNgCx",2019-11-17 13:56:53,0,0,"São Gonçalo, Brasil"
JuanJMorell,RT @RandomAccessOk: El verdadero emperador flexible: el #HuaweiMateX se agotó en #China #Mobile #Smartphones https://t.co/3iR39zX13f - http…,2019-11-17 11:49:28,0,1,
ganglu,"hands on #HuaweiMateX, with Kevin Ho, @Huawei https://t.co/1VWJrMKyEw",2019-11-17 10:50:43,0,0,"Shanghai, China"
RandomAccessOk,El verdadero emperador flexible: el #HuaweiMateX se agotó en #China #Mobile #Smartphones https://t.co/3iR39zX13f - https://t.co/3rxXPovkcg,2019-11-17 10:00:00,0,1,Argentina
themartisboy,"Huawei’s foldable Mate X launches after months of delays, but only in China

#huawei #huaweimatex #foldingphone 

https://t.co/QiSPxlSG1I",2019-11-17 09:36:31,0,0,"ÜT: 12.9791283,77.6548254"
