ZabihJAN13,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 23:53:19,0,119,Unnamed: 5
ZabihJAN13,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 23:52:32,0,202,
SNABEELH85,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 23:51:56,0,119,"Peshawar, Pakistan"
HectorlemonMi,"RT @XiaomiEspana: #MiNote10 tiene muchas cosas nuevas, y hemos hecho este resumen para que estés al tanto y te ayude a decidirte. #EmpiezaA…",2019-11-17 22:50:51,0,18,"Las Palmas, Islas Canarias"
VazValbert,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 22:39:39,0,202,"Pernambuco, Brasil"
lyricalkoko,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 22:37:56,0,119,Nigeria
VazValbert,RT @Xiaomi: Want to know how well #MiNote10 performs in real-life situations? Our friends @moment took it out for a spin during their recen…,2019-11-17 21:46:01,0,51,"Pernambuco, Brasil"
iMacserviMiguel,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 21:11:39,0,119,
Dielsy_,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 20:55:02,0,119,Perdida por el mundo
VARUN03933515,RT @Xiaomi: It's unboxing time! Let's find out everything #MiNote10 has to offer. #DareToDiscover https://t.co/5BBNAfR3Ni,2019-11-17 20:39:10,0,326,
jmgj_YT,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 20:27:45,0,119,
umittolgacengiz,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 20:20:04,0,119,"İzmir, Türkiye"
Angel5Tomlinson,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 20:17:22,0,202,México
cadrinhosmrcvrd,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 19:48:45,0,202,Brasil 
cadrinhosmrcvrd,RT @Xiaomi: This is how we define EPIC. #DareToDiscover with #MiNote10 https://t.co/HcmI5RQ9AR,2019-11-17 19:48:38,0,361,Brasil 
juandi1999,#MiNote10 https://t.co/VRknloiKJK,2019-11-17 19:38:25,1,0,"Jerez de la Frontera, España"
mhdmt786,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 19:24:00,0,29,
Wilmeerr,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 19:08:02,0,119,
Ellis_Rkf,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 19:04:52,0,202,labadi-Accra
YanZuckerberg,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 18:50:01,0,119,
muhammadaming_,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 18:29:09,0,119,"Pahang, Malaysia"
booshitheo,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 18:23:23,0,119,
Leo201917,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 18:17:28,0,119,
MtsFernandez,RT @Xiaomi: This is how we define EPIC. #DareToDiscover with #MiNote10 https://t.co/HcmI5RQ9AR,2019-11-17 18:12:31,0,361,"Rio de Janeiro, Brasil"
JoseMiguel_DG,"RT @XiaomiEspana: #MiNote10 tiene muchas cosas nuevas, y hemos hecho este resumen para que estés al tanto y te ayude a decidirte. #EmpiezaA…",2019-11-17 17:57:09,0,18,"Nezahualcóyotl, México"
KID_huntsburg,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 17:48:37,0,202,XBL: Huntsburg SGI 
KID_huntsburg,RT @Xiaomi: This is how we define EPIC. #DareToDiscover with #MiNote10 https://t.co/HcmI5RQ9AR,2019-11-17 17:47:07,0,361,XBL: Huntsburg SGI 
MUKUNDRAJ26,@beebomco Who else has spotted #MiNote10 in the mi smartwatch video by @beebomco ☺️😊,2019-11-17 17:41:08,2,0,"HUBLI,KARNATAKA."
alfarosalvador1,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 17:36:19,0,119,
MUKUNDRAJ26,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 17:36:18,0,29,"HUBLI,KARNATAKA."
millioncripto,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 17:35:31,0,202,"São Paulo, Brasil"
Param_Sidhu77,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 17:33:43,0,29,India
somsaha420,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 17:24:52,0,119,"Siliguri, India"
nishantsahai1,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 17:22:40,0,29,India
IamromarioP,"RT @Xiaomi: What an epic launch! Thanks to all the support from the media, partners, and our Mi fans! #DareToDiscover with #MiNote10 https:…",2019-11-17 17:17:31,0,68,"Port-au-Prince, Haiti "
NexusLithium,"RT @UniversXiaomi: Le Xiaomi Mi Note 10 arrive en France demain 😍 avec ces 5 capteurs photos...
Merci à @XiaomiFrance pour les photos !

Re…",2019-11-17 17:14:02,0,2,"Nancy, France"
nooi_c,"With #MiNote10 , Now I'm fully convinced that they were live recording this song. Those ambient sounds, wow. https://t.co/ggg0DQCQ5a",2019-11-17 17:12:53,0,0,
RohitKhirraiyya,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 17:12:24,0,29,"Pusad, India"
Pe_Rez_jr,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 17:12:12,0,119,"Warri, Nigeria"
SanjayBhiyania,#108PM #MiNote10 https://t.co/JLogdQtoXX,2019-11-17 17:09:56,0,0,"Tonk Rajasthan, India"
FassTechFR,"RT @UniversXiaomi: Le Xiaomi Mi Note 10 arrive en France demain 😍 avec ces 5 capteurs photos...
Merci à @XiaomiFrance pour les photos !

Re…",2019-11-17 17:08:48,0,2,"Moselle, France"
amara_sidi,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 17:08:22,0,119,
UniversXiaomi,"Le Xiaomi Mi Note 10 arrive en France demain 😍 avec ces 5 capteurs photos...
Merci à @XiaomiFrance pour les photos… https://t.co/s1ojz1u0Ih",2019-11-17 17:00:17,9,2,France
RameshTwts,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 16:59:00,0,29,Interstellar
paulxiaomi,RT @owen_ouwen: Who doesn't want to get hands-on experience with the amazing #MiNote10 ? https://t.co/nnUDpM57Me,2019-11-17 16:43:26,0,1,Bilbao
vijay_kalivela,"RT @amitbhawani: Xiaomi #MiNote10 Chinese pricing approx. INR 43,000. 
What do you think? https://t.co/x1hkMZESz4",2019-11-17 16:42:39,0,54,"Andhra Pradesh, India"
StevenSch4,RT @twandroid: 🥊 L'heure est venue pour les Xiaomi #MiNote10 et #HuaweiP30Pro de s'affronter dans notre comparatif détaillé ! ⚔  👉 https://…,2019-11-17 16:41:46,0,8,"Lavaufranche, France"
owen_ouwen,Who doesn't want to get hands-on experience with the amazing #MiNote10 ? https://t.co/nnUDpM57Me,2019-11-17 16:37:20,11,1,"Madrid, Spain"
abba_gimba,RT @Xiaomi: It looks epic. It feels epic. #DareToDiscover epic design with #MiNote10 https://t.co/QrMr7ez8R9,2019-11-17 16:34:28,0,298,"Damaturu, Nigeria"
Pradeep7418214,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 16:32:41,0,119,
angmahanta,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 16:31:52,0,119,"Guwahati,  Panbazar"
fk82,RT @Xiaomi: Want to know how well #MiNote10 performs in real-life situations? Our friends @moment took it out for a spin during their recen…,2019-11-17 16:28:13,0,51,Europe
SDChhabra1,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 16:26:51,0,29,"New Delhi, India"
BunhTha,"RT @Xiaomi: What an epic launch! Thanks to all the support from the media, partners, and our Mi fans! #DareToDiscover with #MiNote10 https:…",2019-11-17 16:22:07,0,68,Việt Nam
danialaqasyahh,"RT @Xiaomi: That's what we call an ""epic night"" with #MiNote10. 😎 #DareToDiscover https://t.co/yY7GBRzo3C",2019-11-17 16:22:06,0,186,Entah
ABBEiiKU,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 16:17:25,0,29,Ghana
algo_que_contar,Este finde hemos visto #MiNote10 y así nos hemos quedado #EmpiezaAlgoGrande @MiStoreGV2 https://t.co/IICinePmcx,2019-11-17 16:17:13,0,0,
AlexanderMier,"NUEVO VIDEO LINK EN MI BIO!

#xiaomimi9lite #xiaomi #mi #9 #lite #xiaomimi #xiaomimi9 #mi9 #mi9lite #9lite… https://t.co/5A5okklw4h",2019-11-17 16:13:15,0,0,"Puebla, México"
AlexanderMier,"NUEVO VIDEO LINK EN MI BIO!

#xiaomimi9lite #xiaomi #mi #9 #lite #xiaomimi #xiaomimi9 #mi9 #mi9lite #9lite… https://t.co/yZBoxAZPMZ",2019-11-17 16:10:49,0,0,"Puebla, México"
manjit_mld,"RT @beebomco: The 108MP smartphone camera with a DxOMark score of 121!

Watch video here: https://t.co/OBWhAaTIRs

#MiNote10 #MiCC9Pro http…",2019-11-17 16:09:13,0,29,"Mangaldai,ASSAM(INDIA)"
LarryBravo1409,"RT @Xiaomi: Bet you didn't see that parking garage from the first photo, did you? #DareToDiscover with #MiNote10 https://t.co/wSkPGbchXd",2019-11-17 16:08:36,0,202,Lagos
AlexanderMier,"NUEVO VIDEO LINK EN MI BIO!

#xiaomimi9lite #xiaomi #mi #9 #lite #xiaomimi #xiaomimi9 #mi9 #mi9lite #9lite… https://t.co/pN2KucxmM1",2019-11-17 16:08:32,0,0,"Puebla, México"
LarryBravo1409,RT @Xiaomi: Want to know how well #MiNote10 performs in real-life situations? Our friends @moment took it out for a spin during their recen…,2019-11-17 16:04:06,0,51,Lagos
GuidoUnexpo,"RT @XiaomiSverige: Vilken av dessa funktioner är viktigast för dig?

👍108MP
❤️10x Hybrid Zoom
😍Super-macrolins
😜Ultra-vidvinkellins

#DareT…",2019-11-17 16:01:56,0,29,Venezuela-Miranda
orudryan,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 15:56:44,0,119,
jkedavra,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 15:54:34,0,119,beloryhills
samyyw4h,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 15:54:18,0,119,"Madrid, Comunidad de Madrid"
Gadgetz_Arena,"#PocoF2
#airdots
#redmilaptops
#Scooter
#mipad
#Pocof2 with Snapdragon 865
#Washingmachine
#Cc9Pro
#minote10pro… https://t.co/qhVmvJUnvE",2019-11-17 15:52:09,2,0,India
raphaelmarquezl,RT @Xiaomi: Feel free to crop away with #MiNote10. #DareToDiscover https://t.co/yBhLdMH7Qy,2019-11-17 15:25:20,0,119,"ÜT: 10.519028,-66.916541"
